"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Alabama"	"01"	"1999"	"1999"	37	4430141	0.83519	0.83460	0.58763	1.15038	0.13746
	"Alabama"	"01"	"2000"	"2000"	43	4447100	0.96692	0.98993	0.71641	1.33342	0.15114
	"Alabama"	"01"	"2001"	"2001"	57	4467634	1.27584	1.29709	0.98240	1.68053	0.17205
	"Alabama"	"01"	"2002"	"2002"	71	4480089	1.58479	1.61198	1.25897	2.03329	0.19185
	"Alabama"	"01"	"2003"	"2003"	49	4503491	1.08804	1.10769	0.81948	1.46442	0.15897
	"Alabama"	"01"	"2004"	"2004"	83	4530729	1.83193	1.84700	1.46897	2.29260	0.20364
	"Alabama"	"01"	"2005"	"2005"	80	4569805	1.75062	1.75091	1.38622	2.18216	0.19648
	"Alabama"	"01"	"2006"	"2006"	124	4628981	2.67878	2.70266	2.22368	3.18164	0.24438
	"Alabama"	"01"	"2007"	"2007"	165	4672840	3.53104	3.59468	3.04209	4.14727	0.28193
	"Alabama"	"01"	"2008"	"2008"	185	4718206	3.92098	4.11182	3.51444	4.70921	0.30479
	"Alabama"	"01"	"2009"	"2009"	206	4757938	4.32961	4.48070	3.86241	5.09899	0.31546
	"Alabama"	"01"	"2010"	"2010"	187	4779736	3.91235	4.05494	3.46819	4.64168	0.29936
	"Alabama"	"01"	"2011"	"2011"	176	4802740	3.66457	3.76866	3.20511	4.33221	0.28753
	"Alabama"	"01"	"2012"	"2012"	165	4822023	3.42180	3.60970	3.05079	4.16861	0.28516
	"Alabama"	"01"	"2013"	"2013"	166	4833722	3.43421	3.51166	2.96899	4.05433	0.27687
	"Alabama"	"01"	"2014"	"2014"	270	4849377	5.56773	5.63612	4.95134	6.32091	0.34938
	"Alabama"	"01"	"2015"	"2015"	282	4858979	5.80369	6.13273	5.40526	6.86019	0.37115
	"Alabama"	"01"	"2016"	"2016"	343	4863300	7.05282	7.48004	6.67274	8.28734	0.41189
	"Alaska"	"02"	"1999"	"1999"	27	624779	4.32153	3.99255	2.63113	5.80896	0.77272
	"Alaska"	"02"	"2000"	"2000"	27	626932	4.30669	4.00335	2.63825	5.82468	0.77392
	"Alaska"	"02"	"2001"	"2001"	14	633714	Unreliable	Unreliable	1.15693	3.55058	0.56821
	"Alaska"	"02"	"2002"	"2002"	Suppressed	642337	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2003"	"2003"	11	648414	Unreliable	Unreliable	0.77141	2.76495	0.46836
	"Alaska"	"02"	"2004"	"2004"	10	659286	Unreliable	Unreliable	0.66513	2.55079	0.44068
	"Alaska"	"02"	"2005"	"2005"	18	666946	Unreliable	Unreliable	1.49800	4.11724	0.61858
	"Alaska"	"02"	"2006"	"2006"	29	675302	4.29437	4.10747	2.72937	5.93645	0.77511
	"Alaska"	"02"	"2007"	"2007"	15	680300	Unreliable	Unreliable	1.07327	3.16283	0.49780
	"Alaska"	"02"	"2008"	"2008"	88	687455	12.80084	12.49353	9.96534	15.46786	1.36110
	"Alaska"	"02"	"2009"	"2009"	90	698895	12.87747	12.46540	9.97070	15.39465	1.34748
	"Alaska"	"02"	"2010"	"2010"	62	710231	8.72955	8.74332	6.65585	11.27827	1.13916
	"Alaska"	"02"	"2011"	"2011"	66	722718	9.13219	8.71830	6.71414	11.13310	1.09298
	"Alaska"	"02"	"2012"	"2012"	81	731449	11.07391	10.82430	8.52836	13.54823	1.23998
	"Alaska"	"02"	"2013"	"2013"	69	735132	9.38607	9.24204	7.11748	11.80190	1.15134
	"Alaska"	"02"	"2014"	"2014"	76	736732	10.31583	10.55206	8.25636	13.28853	1.24775
	"Alaska"	"02"	"2015"	"2015"	86	738432	11.64630	11.03425	8.77587	13.69637	1.21539
	"Alaska"	"02"	"2016"	"2016"	94	741894	12.67027	12.50671	10.05690	15.37288	1.31985
	"Arizona"	"04"	"1999"	"1999"	229	5023823	4.55828	4.73266	4.11677	5.34854	0.31423
	"Arizona"	"04"	"2000"	"2000"	235	5130632	4.58033	4.83712	4.21735	5.45689	0.31621
	"Arizona"	"04"	"2001"	"2001"	265	5273477	5.02515	5.24489	4.61112	5.87866	0.32335
	"Arizona"	"04"	"2002"	"2002"	320	5396255	5.93004	6.17917	5.49730	6.86103	0.34789
	"Arizona"	"04"	"2003"	"2003"	340	5510364	6.17019	6.44398	5.75689	7.13107	0.35055
	"Arizona"	"04"	"2004"	"2004"	344	5652404	6.08591	6.33791	5.66457	7.01125	0.34354
	"Arizona"	"04"	"2005"	"2005"	375	5839077	6.42225	6.64267	5.96635	7.31899	0.34506
	"Arizona"	"04"	"2006"	"2006"	459	6029141	7.61302	7.80235	7.08234	8.52236	0.36735
	"Arizona"	"04"	"2007"	"2007"	461	6167681	7.47445	7.74330	7.03191	8.45468	0.36295
	"Arizona"	"04"	"2008"	"2008"	494	6280362	7.86579	8.10158	7.38144	8.82172	0.36742
	"Arizona"	"04"	"2009"	"2009"	605	6343154	9.53784	9.76202	8.97780	10.54623	0.40011
	"Arizona"	"04"	"2010"	"2010"	626	6392017	9.79347	9.92618	9.14028	10.71207	0.40097
	"Arizona"	"04"	"2011"	"2011"	562	6482505	8.66949	8.78158	8.04593	9.51724	0.37534
	"Arizona"	"04"	"2012"	"2012"	526	6553255	8.02655	8.23050	7.51705	8.94395	0.36400
	"Arizona"	"04"	"2013"	"2013"	527	6626624	7.95277	8.17915	7.47082	8.88748	0.36139
	"Arizona"	"04"	"2014"	"2014"	589	6731484	8.74993	8.78539	8.06278	9.50800	0.36868
	"Arizona"	"04"	"2015"	"2015"	671	6828065	9.82709	10.17299	9.38948	10.95650	0.39975
	"Arizona"	"04"	"2016"	"2016"	769	6931071	11.09497	11.35892	10.54074	12.17709	0.41744
	"Arkansas"	"05"	"1999"	"1999"	28	2651860	1.05586	1.11129	0.73844	1.60612	0.21029
	"Arkansas"	"05"	"2000"	"2000"	20	2673400	0.74811	0.77682	0.47450	1.19973	0.17398
	"Arkansas"	"05"	"2001"	"2001"	30	2691571	1.11459	1.14869	0.77502	1.63982	0.21028
	"Arkansas"	"05"	"2002"	"2002"	90	2705927	3.32603	3.53162	2.83984	4.34096	0.37319
	"Arkansas"	"05"	"2003"	"2003"	89	2724816	3.26628	3.40895	2.73408	4.19993	0.36265
	"Arkansas"	"05"	"2004"	"2004"	127	2749686	4.61871	4.80565	3.96561	5.64570	0.42859
	"Arkansas"	"05"	"2005"	"2005"	123	2781097	4.42272	4.62260	3.80146	5.44374	0.41895
	"Arkansas"	"05"	"2006"	"2006"	140	2821761	4.96144	5.11670	4.26291	5.97049	0.43561
	"Arkansas"	"05"	"2007"	"2007"	148	2848650	5.19544	5.35728	4.48753	6.22702	0.44375
	"Arkansas"	"05"	"2008"	"2008"	197	2874554	6.85324	7.24163	6.22210	8.26115	0.52017
	"Arkansas"	"05"	"2009"	"2009"	201	2896843	6.93859	7.22855	6.21913	8.23797	0.51501
	"Arkansas"	"05"	"2010"	"2010"	189	2915918	6.48166	6.79277	5.81173	7.77380	0.50053
	"Arkansas"	"05"	"2011"	"2011"	169	2937979	5.75225	6.16005	5.22049	7.09961	0.47937
	"Arkansas"	"05"	"2012"	"2012"	169	2949131	5.73050	5.97009	5.05529	6.88489	0.46673
	"Arkansas"	"05"	"2013"	"2013"	162	2959373	5.47413	5.60622	4.72799	6.48445	0.44808
	"Arkansas"	"05"	"2014"	"2014"	173	2966369	5.83205	6.25807	5.31044	7.20571	0.48349
	"Arkansas"	"05"	"2015"	"2015"	203	2978204	6.81619	7.23480	6.22042	8.24917	0.51754
	"Arkansas"	"05"	"2016"	"2016"	169	2988248	5.65549	5.92351	5.01109	6.83593	0.46552
	"California"	"06"	"1999"	"1999"	1474	33499204	4.40010	4.45052	4.22233	4.67871	0.11642
	"California"	"06"	"2000"	"2000"	1012	33871648	2.98775	3.00885	2.82255	3.19514	0.09505
	"California"	"06"	"2001"	"2001"	551	34479458	1.59805	1.62557	1.48958	1.76157	0.06939
	"California"	"06"	"2002"	"2002"	1453	34871843	4.16669	4.21703	3.99977	4.43429	0.11085
	"California"	"06"	"2003"	"2003"	1398	35253159	3.96560	3.98987	3.78020	4.19954	0.10697
	"California"	"06"	"2004"	"2004"	1413	35574576	3.97194	3.97865	3.77068	4.18663	0.10611
	"California"	"06"	"2005"	"2005"	1372	35827943	3.82941	3.81984	3.61708	4.02260	0.10345
	"California"	"06"	"2006"	"2006"	1511	36021202	4.19475	4.14905	3.93912	4.35897	0.10710
	"California"	"06"	"2007"	"2007"	1657	36250311	4.57100	4.49438	4.27708	4.71167	0.11087
	"California"	"06"	"2008"	"2008"	1801	36604337	4.92018	4.81746	4.59372	5.04120	0.11415
	"California"	"06"	"2009"	"2009"	1987	36961229	5.37590	5.22915	4.99775	5.46056	0.11806
	"California"	"06"	"2010"	"2010"	1929	37253956	5.17797	4.99996	4.77513	5.22478	0.11471
	"California"	"06"	"2011"	"2011"	1938	37691912	5.14169	4.95766	4.73500	5.18033	0.11360
	"California"	"06"	"2012"	"2012"	1719	38041430	4.51876	4.35442	4.14648	4.56236	0.10609
	"California"	"06"	"2013"	"2013"	1948	38332521	5.08185	4.86502	4.64646	5.08358	0.11151
	"California"	"06"	"2014"	"2014"	2024	38802500	5.21616	4.95675	4.73801	5.17550	0.11160
	"California"	"06"	"2015"	"2015"	2018	39144818	5.15522	4.91078	4.69342	5.12813	0.11090
	"California"	"06"	"2016"	"2016"	2012	39250017	5.12611	4.86654	4.65050	5.08258	0.11023
	"Colorado"	"08"	"1999"	"1999"	164	4226018	3.88072	3.71072	3.14028	4.28116	0.29104
	"Colorado"	"08"	"2000"	"2000"	174	4301261	4.04533	3.88028	3.30161	4.45895	0.29524
	"Colorado"	"08"	"2001"	"2001"	192	4425687	4.33831	4.17790	3.58448	4.77132	0.30276
	"Colorado"	"08"	"2002"	"2002"	196	4490406	4.36486	4.22615	3.63236	4.81993	0.30295
	"Colorado"	"08"	"2003"	"2003"	213	4528732	4.70330	4.54372	3.93146	5.15598	0.31238
	"Colorado"	"08"	"2004"	"2004"	224	4575013	4.89616	4.75519	4.12989	5.38048	0.31903
	"Colorado"	"08"	"2005"	"2005"	295	4631888	6.36889	6.15868	5.45205	6.86532	0.36053
	"Colorado"	"08"	"2006"	"2006"	326	4720423	6.90616	6.66058	5.93380	7.38737	0.37081
	"Colorado"	"08"	"2007"	"2007"	353	4803868	7.34825	7.04905	6.30855	7.78956	0.37781
	"Colorado"	"08"	"2008"	"2008"	355	4889730	7.26011	6.99088	6.25779	7.72397	0.37403
	"Colorado"	"08"	"2009"	"2009"	397	4972195	7.98440	7.66582	6.90550	8.42614	0.38792
	"Colorado"	"08"	"2010"	"2010"	304	5029196	6.04470	5.87695	5.21015	6.54375	0.34020
	"Colorado"	"08"	"2011"	"2011"	418	5116796	8.16917	8.04706	7.26725	8.82687	0.39786
	"Colorado"	"08"	"2012"	"2012"	407	5187582	7.84566	7.67899	6.92423	8.43376	0.38508
	"Colorado"	"08"	"2013"	"2013"	433	5268367	8.21887	8.02733	7.26170	8.79295	0.39062
	"Colorado"	"08"	"2014"	"2014"	517	5355866	9.65297	9.36766	8.54861	10.18670	0.41788
	"Colorado"	"08"	"2015"	"2015"	495	5456574	9.07163	8.72337	7.94320	9.50354	0.39805
	"Colorado"	"08"	"2016"	"2016"	536	5540545	9.67414	9.48041	8.66524	10.29559	0.41590
	"Connecticut"	"09"	"1999"	"1999"	151	3386401	4.45901	4.41684	3.71061	5.12308	0.36032
	"Connecticut"	"09"	"2000"	"2000"	165	3405565	4.84501	4.82011	4.08291	5.55731	0.37612
	"Connecticut"	"09"	"2001"	"2001"	149	3432835	4.34044	4.32290	3.62718	5.01861	0.35496
	"Connecticut"	"09"	"2002"	"2002"	172	3458749	4.97290	5.03139	4.27734	5.78544	0.38472
	"Connecticut"	"09"	"2003"	"2003"	167	3484336	4.79288	4.86247	4.12264	5.60229	0.37746
	"Connecticut"	"09"	"2004"	"2004"	193	3496094	5.52045	5.66574	4.86331	6.46817	0.40940
	"Connecticut"	"09"	"2005"	"2005"	163	3506956	4.64791	4.72108	3.99204	5.45013	0.37196
	"Connecticut"	"09"	"2006"	"2006"	224	3517460	6.36823	6.40245	5.55721	7.24768	0.43124
	"Connecticut"	"09"	"2007"	"2007"	244	3527270	6.91753	7.04855	6.15709	7.94001	0.45483
	"Connecticut"	"09"	"2008"	"2008"	230	3545579	6.48695	6.52617	5.67360	7.37874	0.43498
	"Connecticut"	"09"	"2009"	"2009"	216	3561807	6.06434	6.17419	5.33953	7.00886	0.42585
	"Connecticut"	"09"	"2010"	"2010"	223	3574097	6.23934	6.27336	5.43750	7.10922	0.42646
	"Connecticut"	"09"	"2011"	"2011"	209	3580709	5.83683	5.95419	5.13344	6.77493	0.41875
	"Connecticut"	"09"	"2012"	"2012"	201	3590347	5.59834	5.72626	4.91833	6.53420	0.41221
	"Connecticut"	"09"	"2013"	"2013"	439	3596080	12.20774	12.29207	11.11664	13.46750	0.59971
	"Connecticut"	"09"	"2014"	"2014"	525	3596677	14.59681	15.16295	13.83739	16.48850	0.67631
	"Connecticut"	"09"	"2015"	"2015"	685	3590886	19.07607	19.20303	17.72602	20.68005	0.75358
	"Connecticut"	"09"	"2016"	"2016"	855	3576452	23.90637	24.47231	22.78526	26.15935	0.86074
	"Delaware"	"10"	"1999"	"1999"	32	774990	4.12909	4.11867	2.81717	5.81433	0.72846
	"Delaware"	"10"	"2000"	"2000"	29	783600	3.70087	3.69407	2.47400	5.30532	0.68608
	"Delaware"	"10"	"2001"	"2001"	36	795699	4.52432	4.54723	3.18483	6.29527	0.75804
	"Delaware"	"10"	"2002"	"2002"	48	806169	5.95409	6.00101	4.42467	7.95645	0.86679
	"Delaware"	"10"	"2003"	"2003"	37	818003	4.52321	4.53895	3.19583	6.25635	0.74729
	"Delaware"	"10"	"2004"	"2004"	35	830803	4.21279	4.23362	2.94889	5.88795	0.71678
	"Delaware"	"10"	"2005"	"2005"	29	845150	3.43134	3.51199	2.35205	5.04381	0.65368
	"Delaware"	"10"	"2006"	"2006"	37	859268	4.30599	4.49431	3.16440	6.19483	0.74085
	"Delaware"	"10"	"2007"	"2007"	45	871749	5.16204	5.14877	3.74110	6.91197	0.77569
	"Delaware"	"10"	"2008"	"2008"	65	883874	7.35399	7.65726	5.89701	9.77817	0.95766
	"Delaware"	"10"	"2009"	"2009"	81	891730	9.08347	9.31434	7.37426	11.60847	1.04789
	"Delaware"	"10"	"2010"	"2010"	103	897934	11.47078	12.02135	9.67039	14.37231	1.19947
	"Delaware"	"10"	"2011"	"2011"	113	907135	12.45680	12.58392	10.23127	14.93657	1.20033
	"Delaware"	"10"	"2012"	"2012"	82	917092	8.94131	9.15488	7.24801	11.40972	1.02922
	"Delaware"	"10"	"2013"	"2013"	113	925749	12.20633	12.82081	10.40277	15.23886	1.23370
	"Delaware"	"10"	"2014"	"2014"	124	935614	13.25333	13.92862	11.42211	16.43514	1.27883
	"Delaware"	"10"	"2015"	"2015"	133	945934	14.06018	14.79092	12.22493	17.35690	1.30918
	"Delaware"	"10"	"2016"	"2016"	154	952065	16.17537	16.93262	14.19893	19.66631	1.39474
	"District of Columbia"	"11"	"1999"	"1999"	28	570213	4.91045	4.91813	3.26805	7.10807	0.93579
	"District of Columbia"	"11"	"2000"	"2000"	43	572059	7.51671	7.67111	5.55158	10.33290	1.17202
	"District of Columbia"	"11"	"2001"	"2001"	46	574504	8.00691	8.12869	5.95126	10.84253	1.20073
	"District of Columbia"	"11"	"2002"	"2002"	29	573158	5.05969	5.16680	3.46031	7.42040	0.96142
	"District of Columbia"	"11"	"2003"	"2003"	60	568502	10.55405	10.69643	8.16255	13.76844	1.38445
	"District of Columbia"	"11"	"2004"	"2004"	53	567754	9.33503	9.42073	7.05678	12.32250	1.29950
	"District of Columbia"	"11"	"2005"	"2005"	44	567136	7.75828	7.80518	5.67124	10.47806	1.18236
	"District of Columbia"	"11"	"2006"	"2006"	55	570681	9.63761	9.60562	7.21603	12.53322	1.30452
	"District of Columbia"	"11"	"2007"	"2007"	29	574404	5.04871	5.18736	3.47408	7.44994	0.96871
	"District of Columbia"	"11"	"2008"	"2008"	31	580236	5.34265	5.14138	3.46889	7.33963	0.93145
	"District of Columbia"	"11"	"2009"	"2009"	13	592228	Unreliable	Unreliable	1.07091	3.43929	0.56373
	"District of Columbia"	"11"	"2010"	"2010"	34	601723	5.65044	5.80353	3.99486	8.15030	1.01119
	"District of Columbia"	"11"	"2011"	"2011"	51	617996	8.25248	7.96083	5.88950	10.52462	1.13589
	"District of Columbia"	"11"	"2012"	"2012"	44	632323	6.95847	7.32697	5.30253	9.86936	1.11986
	"District of Columbia"	"11"	"2013"	"2013"	60	646449	9.28147	8.59573	6.51032	11.13680	1.13608
	"District of Columbia"	"11"	"2014"	"2014"	63	658893	9.56149	9.42957	7.21286	12.11265	1.21093
	"District of Columbia"	"11"	"2015"	"2015"	98	672228	14.57839	14.52237	11.74947	17.75287	1.49145
	"District of Columbia"	"11"	"2016"	"2016"	209	681170	30.68250	29.96812	25.83664	34.09959	2.10790
	"Florida"	"12"	"1999"	"1999"	402	15759421	2.55086	2.64945	2.38943	2.90948	0.13267
	"Florida"	"12"	"2000"	"2000"	556	15982378	3.47883	3.62783	3.32540	3.93026	0.15430
	"Florida"	"12"	"2001"	"2001"	846	16356966	5.17211	5.35450	4.99280	5.71620	0.18454
	"Florida"	"12"	"2002"	"2002"	959	16689370	5.74617	5.93545	5.55851	6.31238	0.19231
	"Florida"	"12"	"2003"	"2003"	1043	17004085	6.13382	6.34513	5.95861	6.73165	0.19720
	"Florida"	"12"	"2004"	"2004"	1196	17415318	6.86752	7.08614	6.68266	7.48962	0.20586
	"Florida"	"12"	"2005"	"2005"	1097	17842038	6.14840	6.32195	5.94538	6.69853	0.19213
	"Florida"	"12"	"2006"	"2006"	1223	18166990	6.73199	6.89652	6.50728	7.28576	0.19859
	"Florida"	"12"	"2007"	"2007"	1473	18367842	8.01945	8.16275	7.74190	8.58359	0.21472
	"Florida"	"12"	"2008"	"2008"	1478	18527305	7.97741	8.18180	7.76040	8.60320	0.21500
	"Florida"	"12"	"2009"	"2009"	1590	18652644	8.52426	8.69357	8.26055	9.12659	0.22093
	"Florida"	"12"	"2010"	"2010"	1674	18801310	8.90363	9.10966	8.66602	9.55330	0.22635
	"Florida"	"12"	"2011"	"2011"	1576	19057542	8.26969	8.44542	8.02082	8.87001	0.21663
	"Florida"	"12"	"2012"	"2012"	1326	19317568	6.86422	6.91364	6.53324	7.29405	0.19408
	"Florida"	"12"	"2013"	"2013"	1268	19552860	6.48498	6.57761	6.20713	6.94808	0.18902
	"Florida"	"12"	"2014"	"2014"	1399	19893297	7.03252	7.19842	6.81225	7.58459	0.19703
	"Florida"	"12"	"2015"	"2015"	1838	20271272	9.06702	9.41815	8.97670	9.85959	0.22523
	"Florida"	"12"	"2016"	"2016"	2798	20612439	13.57433	14.39465	13.84860	14.94070	0.27860
	"Georgia"	"13"	"1999"	"1999"	83	8045965	1.03157	1.01721	0.80902	1.26263	0.11227
	"Georgia"	"13"	"2000"	"2000"	115	8186453	1.40476	1.36182	1.11175	1.61190	0.12759
	"Georgia"	"13"	"2001"	"2001"	183	8377038	2.18454	2.14757	1.83557	2.45956	0.15918
	"Georgia"	"13"	"2002"	"2002"	215	8508256	2.52696	2.46814	2.13762	2.79866	0.16863
	"Georgia"	"13"	"2003"	"2003"	236	8622793	2.73693	2.68363	2.34016	3.02710	0.17524
	"Georgia"	"13"	"2004"	"2004"	258	8769252	2.94210	2.91022	2.55406	3.26638	0.18171
	"Georgia"	"13"	"2005"	"2005"	300	8925922	3.36100	3.28309	2.91078	3.65540	0.18995
	"Georgia"	"13"	"2006"	"2006"	331	9155813	3.61519	3.56009	3.17549	3.94469	0.19622
	"Georgia"	"13"	"2007"	"2007"	385	9349988	4.11765	4.05267	3.64658	4.45876	0.20719
	"Georgia"	"13"	"2008"	"2008"	404	9504843	4.25046	4.19018	3.77963	4.60073	0.20947
	"Georgia"	"13"	"2009"	"2009"	490	9620846	5.09311	5.01436	4.56776	5.46096	0.22786
	"Georgia"	"13"	"2010"	"2010"	534	9687653	5.51217	5.42034	4.95801	5.88266	0.23588
	"Georgia"	"13"	"2011"	"2011"	535	9815210	5.45072	5.41276	4.95124	5.87427	0.23547
	"Georgia"	"13"	"2012"	"2012"	536	9919945	5.40326	5.37110	4.91298	5.82922	0.23373
	"Georgia"	"13"	"2013"	"2013"	530	9992167	5.30415	5.28880	4.83432	5.74328	0.23188
	"Georgia"	"13"	"2014"	"2014"	710	10097343	7.03155	7.01792	6.49664	7.53920	0.26596
	"Georgia"	"13"	"2015"	"2015"	858	10214860	8.39953	8.37528	7.80897	8.94160	0.28894
	"Georgia"	"13"	"2016"	"2016"	918	10310371	8.90366	8.82397	8.24577	9.40216	0.29500
	"Hawaii"	"15"	"1999"	"1999"	30	1210300	2.47872	2.44855	1.65204	3.49546	0.44728
	"Hawaii"	"15"	"2000"	"2000"	29	1211537	2.39365	2.34788	1.57242	3.37195	0.43627
	"Hawaii"	"15"	"2001"	"2001"	38	1225948	3.09964	3.03236	2.14588	4.16216	0.49266
	"Hawaii"	"15"	"2002"	"2002"	46	1239613	3.71084	3.66722	2.68489	4.89156	0.54228
	"Hawaii"	"15"	"2003"	"2003"	43	1251154	3.43683	3.39924	2.46003	4.57875	0.52093
	"Hawaii"	"15"	"2004"	"2004"	57	1273569	4.47561	4.38309	3.31094	5.69179	0.58479
	"Hawaii"	"15"	"2005"	"2005"	67	1292729	5.18283	4.99762	3.86516	6.35823	0.61509
	"Hawaii"	"15"	"2006"	"2006"	54	1309731	4.12298	3.97132	2.97480	5.19457	0.54421
	"Hawaii"	"15"	"2007"	"2007"	78	1315675	5.92852	5.68200	4.47679	7.11187	0.65077
	"Hawaii"	"15"	"2008"	"2008"	53	1332213	3.97834	3.85411	2.87845	5.05417	0.53458
	"Hawaii"	"15"	"2009"	"2009"	57	1346717	4.23252	4.06503	3.06235	5.29121	0.54718
	"Hawaii"	"15"	"2010"	"2010"	74	1360301	5.43997	5.29172	4.13288	6.67476	0.62850
	"Hawaii"	"15"	"2011"	"2011"	77	1374810	5.60077	5.35211	4.19520	6.72947	0.62533
	"Hawaii"	"15"	"2012"	"2012"	62	1392313	4.45302	4.48859	3.42528	5.77771	0.58071
	"Hawaii"	"15"	"2013"	"2013"	69	1404054	4.91434	4.73665	3.65565	6.03724	0.58634
	"Hawaii"	"15"	"2014"	"2014"	59	1419561	4.15621	3.91221	2.95524	5.08032	0.52091
	"Hawaii"	"15"	"2015"	"2015"	62	1431603	4.33081	4.11644	3.12578	5.32145	0.53914
	"Hawaii"	"15"	"2016"	"2016"	77	1428557	5.39005	5.17069	4.04576	6.51161	0.60879
	"Idaho"	"16"	"1999"	"1999"	31	1275674	2.43009	2.52340	1.71453	3.58177	0.45380
	"Idaho"	"16"	"2000"	"2000"	28	1293953	2.16391	2.24297	1.49043	3.24171	0.42432
	"Idaho"	"16"	"2001"	"2001"	51	1319962	3.86375	4.07955	3.03751	5.36387	0.57214
	"Idaho"	"16"	"2002"	"2002"	45	1340372	3.35728	3.52748	2.57298	4.72005	0.52765
	"Idaho"	"16"	"2003"	"2003"	54	1363380	3.96074	4.15263	3.11061	5.43172	0.56780
	"Idaho"	"16"	"2004"	"2004"	47	1391802	3.37692	3.54884	2.59821	4.73365	0.52101
	"Idaho"	"16"	"2005"	"2005"	50	1428241	3.50081	3.71803	2.75064	4.91543	0.53020
	"Idaho"	"16"	"2006"	"2006"	70	1468669	4.76622	5.00874	3.89710	6.33886	0.60355
	"Idaho"	"16"	"2007"	"2007"	62	1505105	4.11931	4.26205	3.26013	5.47477	0.54549
	"Idaho"	"16"	"2008"	"2008"	72	1534320	4.69263	4.80286	3.74407	6.06812	0.57366
	"Idaho"	"16"	"2009"	"2009"	62	1554439	3.98858	4.19589	3.20193	5.40095	0.53978
	"Idaho"	"16"	"2010"	"2010"	79	1567582	5.03961	5.25164	4.14449	6.56366	0.59916
	"Idaho"	"16"	"2011"	"2011"	77	1584985	4.85809	5.13975	4.04272	6.44273	0.59486
	"Idaho"	"16"	"2012"	"2012"	59	1595728	3.69737	3.90014	2.95393	5.05311	0.51538
	"Idaho"	"16"	"2013"	"2013"	77	1612136	4.77627	4.77079	3.74612	5.98930	0.55575
	"Idaho"	"16"	"2014"	"2014"	78	1634464	4.77221	4.99925	3.93886	6.25732	0.57521
	"Idaho"	"16"	"2015"	"2015"	90	1654930	5.43830	5.99449	4.80135	7.39420	0.64137
	"Idaho"	"16"	"2016"	"2016"	119	1683140	7.07012	7.44855	6.08205	8.81504	0.69719
	"Illinois"	"17"	"1999"	"1999"	483	12359020	3.90808	3.91155	3.56225	4.26085	0.17821
	"Illinois"	"17"	"2000"	"2000"	558	12419293	4.49301	4.48308	4.11081	4.85536	0.18994
	"Illinois"	"17"	"2001"	"2001"	525	12488445	4.20389	4.19452	3.83541	4.55363	0.18322
	"Illinois"	"17"	"2002"	"2002"	569	12525556	4.54271	4.55612	4.18123	4.93101	0.19127
	"Illinois"	"17"	"2003"	"2003"	460	12556006	3.66359	3.68356	3.34638	4.02075	0.17203
	"Illinois"	"17"	"2004"	"2004"	532	12589773	4.22565	4.24443	3.88304	4.60581	0.18438
	"Illinois"	"17"	"2005"	"2005"	590	12609903	4.67886	4.65762	4.28096	5.03428	0.19217
	"Illinois"	"17"	"2006"	"2006"	870	12643955	6.88076	6.88295	6.42392	7.34198	0.23420
	"Illinois"	"17"	"2007"	"2007"	691	12695866	5.44272	5.46319	5.05363	5.87275	0.20896
	"Illinois"	"17"	"2008"	"2008"	846	12747038	6.63684	6.65242	6.20154	7.10330	0.23004
	"Illinois"	"17"	"2009"	"2009"	886	12796778	6.92362	6.94852	6.48747	7.40957	0.23523
	"Illinois"	"17"	"2010"	"2010"	867	12830632	6.75727	6.78951	6.33365	7.24538	0.23258
	"Illinois"	"17"	"2011"	"2011"	907	12869257	7.04780	7.05841	6.59424	7.52258	0.23682
	"Illinois"	"17"	"2012"	"2012"	1151	12875255	8.93963	8.94148	8.41947	9.46350	0.26633
	"Illinois"	"17"	"2013"	"2013"	1072	12882135	8.32160	8.28018	7.77850	8.78186	0.25596
	"Illinois"	"17"	"2014"	"2014"	1205	12880580	9.35517	9.36706	8.83060	9.90352	0.27370
	"Illinois"	"17"	"2015"	"2015"	1381	12859995	10.73873	10.73676	10.16129	11.31223	0.29361
	"Illinois"	"17"	"2016"	"2016"	1947	12801539	15.20911	15.31194	14.62024	16.00365	0.35291
	"Indiana"	"18"	"1999"	"1999"	46	6044969	0.76096	0.76670	0.56132	1.02267	0.11315
	"Indiana"	"18"	"2000"	"2000"	41	6080485	0.67429	0.69706	0.50022	0.94563	0.10889
	"Indiana"	"18"	"2001"	"2001"	67	6127760	1.09338	1.08841	0.84351	1.38224	0.13309
	"Indiana"	"18"	"2002"	"2002"	63	6155967	1.02340	1.04217	0.80084	1.33339	0.13155
	"Indiana"	"18"	"2003"	"2003"	127	6196638	2.04950	2.05499	1.69680	2.41318	0.18275
	"Indiana"	"18"	"2004"	"2004"	138	6233007	2.21402	2.23615	1.86202	2.61027	0.19088
	"Indiana"	"18"	"2005"	"2005"	160	6278616	2.54833	2.55150	2.15453	2.94846	0.20254
	"Indiana"	"18"	"2006"	"2006"	176	6332669	2.77924	2.83216	2.41181	3.25250	0.21446
	"Indiana"	"18"	"2007"	"2007"	241	6379599	3.77767	3.86401	3.37330	4.35473	0.25036
